time,x,y,z,phi,theta,psi,x_velocity,y_velocity,z_velocity,phi_velocity,theta_velocity,psi_velocity,rotor_speed1,rotor_speed2,rotor_speed3,rotor_speed4
3.1200000000000023,-0.6574968235514622,-3.156469045832424,20.706153392604882,6.208496662790033,0.0389238671513894,0.0,-0.6839629024618981,-2.6042929189132518,5.3910687743689385,0.019515648177543313,-0.04909963645172816,0.0,447.0973858757186,445.5910866168113,444.7769457715732,444.74260596542376
3.1800000000000024,-0.6991932941520035,-3.314181976087338,21.028815692295478,6.209595081044359,0.03596133247648847,0.0,-0.7056849797832728,-2.6527704012063036,5.364481603281093,0.015773068674954264,-0.04993305546113306,0.0,426.11879101795995,426.0458948607649,427.2049849522883,426.88563687693113
3.2400000000000024,-0.7422159190224684,-3.474944207267248,21.351900994481326,6.210559244556659,0.032648648868597085,0.0,-0.7281113283866573,-2.705917861168179,5.404842046167011,0.016655520613199064,-0.0686970549961431,0.0,448.48558303752253,446.9565202262094,447.84982083747576,447.92150822414135
3.3000000000000025,-0.7864340633495235,-3.6386943015361344,21.674750543810344,6.211500439930639,0.02825758142431578,0.0,-0.7455031620165667,-2.752409988884233,5.357059298116642,0.013674784148340521,-0.0841410658537103,0.0,420.5898150519703,419.2452000420302,419.4498937079198,419.1908210347904
3.3600000000000025,-0.8317210726233148,-3.8054843373313965,21.99828799882412,6.2121059062367046,0.023381337773812128,0.0,-0.7635800794948568,-2.8072147977293884,5.427198233870829,0.0017358499283296521,-0.07607554377154448,0.0,456.76802839836404,457.40573522443634,457.216746171626,456.26429548552983
3.4200000000000026,-0.8780057669995094,-3.975581336291962,22.326289549094987,6.2124566519591085,0.019140854701698018,0.0,-0.7788095455174591,-2.862684064496317,5.505803223888244,0.013007244865284104,-0.06161968890375978,0.0,458.97651977161905,460.11885087070453,460.38449882308123,461.2755220614015
3.4800000000000026,-0.9251118546604453,-4.148962146601565,22.6583642639994,6.212882070079921,0.015388773944454925,0.0,-0.7910396754726936,-2.916648197478059,5.563076546661825,-0.008654457473260182,-0.06442959104868964,0.0,453.2683033213971,453.03964563220194,456.5323816958499,454.8003339603183
3.5400000000000027,-0.9728070804396963,-4.325237248159761,22.988913385269882,6.212837876058561,0.01167923735968035,0.0,-0.7985467746255076,-2.959293057828506,5.455757234578122,0.011660745458241962,-0.05707114690019062,0.0,400.04287774856766,400.7092857241172,400.5758908787744,402.41947550397344
3.6000000000000028,-1.0209591217452545,-4.504443255165179,23.31819957248766,6.2137629687302045,0.008175243003668342,0.0,-0.8061898278543225,-3.0141959755466603,5.520140507484544,0.02203585293443973,-0.06119819301303629,0.0,456.4407151433155,456.1088938558724,455.49488563666876,456.3238918352928
3.660000000000003,-1.0694940444072374,-4.686865979864835,23.65035141907149,6.214771601385905,0.004197921589388365,0.0,-0.8112982695168123,-3.0665021456826795,5.55145131449968,0.003496165956217708,-0.07914887865879523,0.0,447.09597998084706,445.62740453333,447.23198186026235,445.7190260440388
3.720000000000003,-1.118254383480601,-4.8723087906297025,23.982702777621807,6.2150287763517476,4.402509463208304e-05,0.0,-0.8136865541695356,-3.114969360216984,5.527053039939125,0.005821443110609299,-0.05447803653921287,0.0,427.8334006499438,429.9251335070116,428.69646699784744,428.893963750631
